search_id,title,summary,date,date_text,url,thumbnail,keyword,search_date,page
1e0264225fca1d70,BGN Dorong Kopdes Merah Putih Jadi Pemasok Program MBG,Hingga 20 Januari 2026 terdapat 61.857 pemasok bahan baku pangan MBG.,,"20 January 2026, 16:22",https://republika.co.id/berita//t95ops416/bgn-dorong-kopdes-merah-putih-jadi-pemasok-program-mbg,https://static.republika.co.id/uploads/images/detailnews/023484500-1768404928-830-556.jpg,mbg,2026-02-02 18:34:23,1
1e0264225fca1d70,"BGN: Sepanjang 2025 Ada 19.188 SPPG Layani 55,1 Juta Penerima MBG",Realisasi anggaran Program Makan Bergizi Gratis melampaui target awal pemerintah.,,"20 January 2026, 14:29",https://republika.co.id/berita//t95jhr370/bgn-sepanjang-2025-ada-19-188-sppg-layani-551-juta-penerima-mbg,https://static.republika.co.id/uploads/images/detailnews/061201100-1768436317-830-556.jpg,mbg,2026-02-02 18:34:23,1
1e0264225fca1d70,SPPG Mustikasari Bekasi Bantah Video Viral Menunya Hanya Ubi dan Pisang,SPPG Mustikasari menyebut ada mis-informasi terkait menu MBG.,,"20 January 2026, 10:10",https://republika.co.id/berita//t957hw368/sppg-mustikasari-bekasi-bantah-video-viral-menunya-hanya-ubi-dan-pisang,https://static.republika.co.id/uploads/images/detailnews/kepala-satuan-pelayanan-pemenuhan-gizi-sppg-kota-bekasi-kecamatan_260120105355-139.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"Viral Menu MBG Hanya Ubi dan Pisang di Bekasi, Begini Klarifikasi BGN",BGN menilai ada kesalahpahaman terkait menu MBG.,,"20 January 2026, 07:00",https://republika.co.id/berita//t94yor377/viral-menu-mbg-hanya-ubi-dan-pisang-di-bekasi-begini-klarifikasi-bgn,https://static.republika.co.id/uploads/images/inpicture_thumb/096776600-1765884544-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"Kadin Ungkap Program MBG Berpotensi Kerek Pertumbuhan PDB hingga 3,5 Persen",Kadin turut berpartisipasi dengan membangun sekitar 1.000 SPPG.,,"16 January 2026, 22:00",https://republika.co.id/berita//t8yokn490/kadin-ungkap-program-mbg-berpotensi-kerek-pertumbuhan-pdb-hingga-35-persen,https://static.republika.co.id/uploads/images/inpicture_thumb/023484500-1768404928-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,Operasional SPPG Penyalur MBG yang Diduga Picu Keracunan Ratusan Siswa di Grobogan Dibekukan,Pembekuan dengan batas waktu yang belum ditentukan.,,"16 January 2026, 13:39",https://republika.co.id/berita//t8y2hc282/operasional-sppg-penyalur-mbg-yang-diduga-picu-keracunan-ratusan-siswa-di-grobogan-dibekukan,https://static.republika.co.id/uploads/images/inpicture_thumb/023484500-1768404928-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,Distribusi Paket MBG ke Desa Terdampak Banjir di Lamongan,Petugas SPPG distribusikan 600 paket MBG untuk sekolah dan ibu hamil dengan perahu,,"15 January 2026, 13:21",https://republika.co.id/berita//t8w707375/distribusi-paket-mbg-ke-desa-terdampak-banjir-di-lamongan,https://static.republika.co.id/uploads/images/inpicture_thumb/037140200-1768457875-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,Makan Bergizi Gratis: Berbenah ke Depan,MBG masih bertumpu pada berbagai basis data yang belum sepenuhnya terintegrasi.,,"15 January 2026, 09:16",https://republika.co.id/berita//t8vvnt472/makan-bergizi-gratis-berbenah-ke-depan,https://static.republika.co.id/uploads/images/inpicture_thumb/039348800-1765868447-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"Puji Program MBG, Kadin Jepang Lakukan Studi Banding ke Indonesia",Penerima manfaat MBG di Indonesia hampir setara dengan setengah penduduk Jepang.,,"14 January 2026, 18:19",https://republika.co.id/berita//t8uq4w368/puji-program-mbg-kadin-jepang-lakukan-studi-banding-ke-indonesia,https://static.republika.co.id/uploads/images/inpicture_thumb/kamar-dagang-dan-industri-kadin-jepang-atau-japan-chamber_260114181708-734.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"Tingkat Kemiskinan di Indonesia Masih Tinggi, Bisakah MBG Berperan Menekannya?","Tingkat kemiskinan di Indonesia tercatat sebesar 8,47 persen jadi 23,85 juta orang.",,"13 January 2026, 20:11",https://republika.co.id/berita//t8t0nl370/tingkat-kemiskinan-di-indonesia-masih-tinggi-bisakah-mbg-berperan-menekannya,https://static.republika.co.id/uploads/images/inpicture_thumb/052799100-1768212785-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,803 Siswa TK Hingga SMK di Grobogan Keracunan MBG,"Dari 803 dan 688 itu, ada 115 yang harus dirawat inap.",,"13 January 2026, 17:10",https://republika.co.id/berita//t8ss8z282/803-siswa-tk-hingga-smk-di-grobogan-keracunan-mbg,https://static.republika.co.id/uploads/images/inpicture_thumb/ilustrasi-anak-sekolah-keracunan_251001121356-759.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,SPPG Penyalur MBG yang Diduga Picu Keracunan 803 Siswa di Grobogan Dibekukan,Dugaan keracunan MBG dialami lebih dari 803 siswa di Kabupaten Grobogan.,,"13 January 2026, 14:54",https://republika.co.id/berita//t8slyd487/sppg-penyalur-mbg-yang-diduga-picu-keracunan-803-siswa-di-grobogan-dibekukan,https://static.republika.co.id/uploads/images/inpicture_thumb/065942900-1761745792-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,Sebanyak 803 Siswa di Grobogan Diduga Alami Keracunan MBG,Siswa yang mengalami gejala keracunan berasal dari setidaknya 11 sekolah.,,"13 January 2026, 14:38",https://republika.co.id/berita//t8sl8d430/sebanyak-803-siswa-di-grobogan-diduga-alami-keracunan-mbg,https://static.republika.co.id/uploads/images/inpicture_thumb/ilustrasi-1-tahun-pencapaian-pemerintahan-prabowo-gibran-makan-bergizi_251019125123-304.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,Anggaran MBG Rp 335 Triliun Diproyeksikan Serap 3 Juta Tenaga Kerja,Program Makan Bergizi Gratis dinilai berdampak besar terhadap ekonomi nasional.,,"13 January 2026, 12:52",https://republika.co.id/berita//t8sgar370/anggaran-mbg-rp-335-triliun-diproyeksikan-serap-3-juta-tenaga-kerja,https://static.republika.co.id/uploads/images/inpicture_thumb/021245800-1765902862-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"Cicak Ditemukan di Dalam Bakwan MBG di Gunungkidul, Sempat Dikunyah Lalu Dimuntahkan",SPPG tak tahu bagaimana cicak bisa masuk ke dalam bakwan.,,"13 January 2026, 09:02",https://republika.co.id/berita//t8s5np282/cicak-ditemukan-di-dalam-bakwan-mbg-di-gunungkidul-sempat-dikunyah-lalu-dimuntahkan,https://static.republika.co.id/uploads/images/inpicture_thumb/041323200-1666873547-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"Senyum, Makanan Bergizi, dan Impian di Sekolah Rakyat Banjarbaru",Presiden Prabowo meninjau makanan bergizi di Banjarbaru.,,"12 January 2026, 13:01",https://republika.co.id/berita//t8qjh5451/senyum-makanan-bergizi-dan-impian-di-sekolah-rakyat-banjarbaru,https://static.republika.co.id/uploads/images/inpicture_thumb/037936900-1767871057-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"Perekonomian Meningkat, Relawan Dapur Minta Program MBG Terus Berlanjut","Sejak SPPG mulai beroperasi, banyak wargan bekerja di dapur.",,"11 January 2026, 09:59",https://republika.co.id/berita//t8oiz9368/perekonomian-meningkat-relawan-dapur-minta-program-mbg-terus-berlanjut,https://static.republika.co.id/uploads/images/inpicture_thumb/012606600-1765902897-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,Guru dan Mahasiswa Dilibatkan dalam Pendidikan Gizi di Sekolah-Sekolah,"Dengan memahami nilai gizi hidangan MBG, konsumsi makanan para siswa semakin optimal.",,"10 January 2026, 18:14",https://republika.co.id/berita//t8nb8l472/guru-dan-mahasiswa-dilibatkan-dalam-pendidikan-gizi-di-sekolah-sekolah,https://static.republika.co.id/uploads/images/inpicture_thumb/048168500-1758908462-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"Viral Video MBG Dikemas Pakai KantongKresek, BGN Berikan Klarifikasi",MBG itu tetap didistribusikan SPPG menggunakan ompreng sesuai prosedur.,,"10 January 2026, 13:28",https://republika.co.id/berita//t8mxzo370/viral-video-mbg-dikemas-pakai-kantong-kresek-bgn-berikan-klarifikasi,https://static.republika.co.id/uploads/images/inpicture_thumb/047657800-1767008470-830-556.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,"Terjadi Kasus Dugaan Keracunan, Kapendam Bantah Pihaknya Sebagai Penyuplai MBG SMKN 11 Semarang","""Tidak ada Kodam punya SPPG. Semua SPPG kepemilikannya adalah BGN.""",,"09 January 2026, 22:50",https://republika.co.id/berita//t8ltc8409/terjadi-kasus-dugaan-keracunan-kapendam-bantah-pihaknya-sebagai-penyuplai-mbg-smkn-11-semarang,https://static.republika.co.id/uploads/images/inpicture_thumb/ilustrasi-anak-sekolah-keracunan_251001121356-759.jpg,mbg,2026-02-02 18:34:32,2
1e0264225fca1d70,75 Siswa SMKN 11 Semarang Diduga Keracunan MBG,Diduga makanan yang disantap siswa sudah basi.,,"09 January 2026, 20:26",https://republika.co.id/berita//t8lmov282/75-siswa-smkn-11-semarang-diduga-keracunan-mbg,https://static.republika.co.id/uploads/images/inpicture_thumb/039348800-1765868447-830-556.jpg,mbg,2026-02-02 18:34:32,2
